Country,Date,Volume
German,10/5/2017,1
German,10/5/2018,1420
German,10/5/2019,90
German,10/6/2016,1
German,10/6/2017,1
German,10/6/2018,1024
German,10/6/2019,72
German,10/7/2016,3
German,10/7/2017,2
German,10/7/2018,700
German,10/7/2019,95
German,10/8/2016,2
German,10/8/2017,2
German,10/8/2018,811
German,10/8/2019,65
German,10/9/2016,4
German,10/9/2017,0
German,10/9/2018,1494
German,10/9/2019,85
German,11/1/2016,1
German,11/1/2017,368
German,11/1/2018,413
German,11/1/2019,90
German,11/10/2016,2
German,11/10/2017,592
German,11/10/2018,133
German,11/10/2019,128
German,11/11/2016,0
German,11/11/2017,569
German,11/11/2018,228
German,11/11/2019,157
German,11/12/2016,1
German,11/12/2017,1059
German,11/12/2018,150
German,11/12/2019,140
German,11/13/2016,1
German,11/13/2017,1112
German,11/13/2018,218
German,11/13/2019,134
German,11/14/2016,2
German,11/14/2017,638
German,11/14/2018,331
German,11/14/2019,96
German,11/15/2016,1
German,11/15/2017,458
German,11/15/2018,512
German,11/15/2019,154
German,11/16/2016,1
German,11/16/2017,559
German,11/16/2018,316
German,11/16/2019,53
German,11/17/2016,0
German,11/17/2017,402
German,11/17/2018,133
German,11/17/2019,85
German,11/18/2016,1
German,11/18/2017,384
German,11/18/2018,98
German,11/18/2019,118
German,11/19/2016,0
German,11/19/2017,431
German,11/19/2018,196
German,11/19/2019,88
German,11/2/2016,0
German,11/2/2017,734
German,11/2/2018,318
German,11/2/2019,45
German,11/20/2016,0
German,11/20/2017,344
German,11/20/2018,225
German,11/20/2019,102
German,11/21/2016,4
German,11/21/2017,313
German,11/21/2018,166
German,11/21/2019,200
German,11/22/2016,0
German,11/22/2017,304
German,11/22/2018,163
German,11/22/2019,109
German,11/23/2016,0
German,11/23/2017,226
German,11/23/2018,207
German,11/23/2019,73
German,11/24/2016,1
German,11/24/2017,457
German,11/24/2018,306
German,11/24/2019,73
German,11/25/2016,0
German,11/25/2017,460
German,11/25/2018,570
German,11/25/2019,274
German,11/26/2016,3
German,11/26/2017,487
German,11/26/2018,442
German,11/26/2019,105
German,11/27/2016,4
German,11/27/2017,408
German,11/27/2018,281
German,11/27/2019,105
German,11/28/2016,1
German,11/28/2017,389
German,11/28/2018,257
German,11/28/2019,104
German,11/29/2016,0
German,11/29/2017,489
German,11/29/2018,234
German,11/29/2019,97
German,11/3/2016,0
German,11/3/2017,870
German,11/3/2018,367
German,11/3/2019,68
German,11/30/2016,1
German,11/30/2017,581
German,11/30/2018,155
German,11/30/2019,70
German,11/4/2016,2
German,11/4/2017,667
German,11/4/2018,461
German,11/4/2019,113
German,11/5/2016,1
German,11/5/2017,723
German,11/5/2018,402
German,11/5/2019,139
German,11/6/2016,1
German,11/6/2017,384
German,11/6/2018,172
German,11/6/2019,108
German,11/7/2016,0
German,11/7/2017,604
German,11/7/2018,222
German,11/7/2019,79
German,11/8/2016,2
German,11/8/2017,737
German,11/8/2018,193
German,11/8/2019,110
German,11/9/2016,0
German,11/9/2017,624
German,11/9/2018,186
German,11/9/2019,85
German,12/1/2016,0
German,12/1/2017,397
German,12/1/2018,145
German,12/1/2019,59
German,12/10/2016,2
German,12/10/2017,378
German,12/10/2018,137
German,12/10/2019,66
German,12/11/2016,2
German,12/11/2017,717
German,12/11/2018,216
German,12/11/2019,58
German,12/12/2016,2
German,12/12/2017,702
German,12/12/2018,163
German,12/12/2019,142
German,12/13/2016,1
German,12/13/2017,750
German,12/13/2018,270
German,12/13/2019,74
German,12/14/2016,1
German,12/14/2017,753
German,12/14/2018,250
German,12/14/2019,114
German,12/15/2016,1
German,12/15/2017,414
German,12/15/2018,255
German,12/15/2019,162
German,12/16/2016,0
German,12/16/2017,383
German,12/16/2018,116
German,12/16/2019,110
German,12/17/2016,1
German,12/17/2017,432
German,12/17/2018,205
German,12/17/2019,106
German,12/18/2016,1
German,12/18/2017,386
German,12/18/2018,240
German,12/18/2019,152
German,12/19/2016,3
German,12/19/2017,537
German,12/19/2018,317
German,12/19/2019,105
German,12/2/2016,0
German,12/2/2017,239
German,12/2/2018,246
German,12/2/2019,82
German,12/20/2016,1
German,12/20/2017,540
German,12/20/2018,272
German,12/20/2019,81
German,12/21/2016,2
German,12/21/2017,505
German,12/21/2018,157
German,12/21/2019,103
German,12/22/2016,0
German,12/22/2017,357
German,12/22/2018,183
German,12/22/2019,112
German,12/23/2016,0
German,12/23/2017,321
German,12/23/2018,107
German,12/23/2019,122
German,12/24/2016,1
German,12/24/2017,320
German,12/24/2018,74
German,12/24/2019,
German,12/25/2016,1
German,12/25/2017,213
German,12/25/2018,79
German,12/26/2016,1
German,12/26/2017,288
German,12/26/2018,80
German,12/27/2016,0
German,12/27/2017,357
German,12/27/2018,92
German,12/28/2016,0
German,12/28/2017,316
German,12/28/2018,145
German,12/29/2016,0
German,12/29/2017,349
German,12/29/2018,152
German,12/3/2016,1
German,12/3/2017,382
German,12/3/2018,336
German,12/3/2019,71
German,12/30/2016,0
German,12/30/2017,410
German,12/30/2018,115
German,12/31/2016,0
German,12/31/2017,313
German,12/31/2018,124
German,12/4/2016,4
German,12/4/2017,293
German,12/4/2018,249
German,12/4/2019,64
German,12/5/2016,1
German,12/5/2017,347
German,12/5/2018,237
German,12/5/2019,102
German,12/6/2016,2
German,12/6/2017,2324
German,12/6/2018,364
German,12/6/2019,83
German,12/7/2016,1
German,12/7/2017,1393
German,12/7/2018,184
German,12/7/2019,80
German,12/8/2016,0
German,12/8/2017,670
German,12/8/2018,151
German,12/8/2019,55
German,12/9/2016,0
German,12/9/2017,654
German,12/9/2018,122
German,12/9/2019,58
German,2/1/2016,0
German,2/1/2017,1
German,2/1/2018,1020
German,2/1/2019,284
German,2/10/2016,0
German,2/10/2017,0
German,2/10/2018,681
German,2/10/2019,125
German,2/11/2016,4
German,2/11/2017,2
German,2/11/2018,1041
German,2/11/2019,186
German,2/12/2016,1
German,2/12/2017,4
German,2/12/2018,1051
German,2/12/2019,237
German,2/13/2016,2
German,2/13/2017,0
German,2/13/2018,679
German,2/13/2019,161
German,2/14/2016,0
German,2/14/2017,1
German,2/14/2018,696
German,2/14/2019,122
German,2/15/2016,1
German,2/15/2017,2
German,2/15/2018,923
German,2/15/2019,132
German,2/16/2016,1
German,2/16/2017,2
German,2/16/2018,636
German,2/16/2019,64
German,2/17/2016,0
German,2/17/2017,3
German,2/17/2018,676
German,2/17/2019,77
German,2/18/2016,0
German,2/18/2017,1
German,2/18/2018,636
German,2/18/2019,138
German,2/19/2016,0
German,2/19/2017,2
German,2/19/2018,810
German,2/19/2019,120
German,2/2/2016,3
German,2/2/2017,3
German,2/2/2018,947
German,2/2/2019,151
German,2/20/2016,1
German,2/20/2017,1
German,2/20/2018,587
German,2/20/2019,188
German,2/21/2016,1
German,2/21/2017,2
German,2/21/2018,659
German,2/21/2019,175
German,2/22/2016,0
German,2/22/2017,2
German,2/22/2018,488
German,2/22/2019,204
German,2/23/2016,0
German,2/23/2017,0
German,2/23/2018,427
German,2/23/2019,139
German,2/24/2016,2
German,2/24/2017,1
German,2/24/2018,271
German,2/24/2019,89
German,2/25/2016,1
German,2/25/2017,1
German,2/25/2018,560
German,2/25/2019,162
German,2/26/2016,1
German,2/26/2017,4
German,2/26/2018,609
German,2/26/2019,167
German,2/27/2016,1
German,2/27/2017,0
German,2/27/2018,805
German,2/27/2019,136
German,2/28/2016,0
German,2/28/2017,0
German,2/28/2018,703
German,2/28/2019,310
German,2/29/2016,1
German,2/3/2016,1
German,2/3/2017,3
German,2/3/2018,989
German,2/3/2019,101
German,2/4/2016,0
German,2/4/2017,3
German,2/4/2018,666
German,2/4/2019,147
German,2/5/2016,1
German,2/5/2017,0
German,2/5/2018,689
German,2/5/2019,167
German,2/6/2016,1
German,2/6/2017,1
German,2/6/2018,758
German,2/6/2019,167
German,2/7/2016,0
German,2/7/2017,0
German,2/7/2018,554
German,2/7/2019,166
German,2/8/2016,0
German,2/8/2017,1
German,2/8/2018,762
German,2/8/2019,166
German,2/9/2016,1
German,2/9/2017,0
German,2/9/2018,884
German,2/9/2019,95
German,3/1/2016,3
German,3/1/2017,1
German,3/1/2018,456
German,3/1/2019,298
German,3/10/2016,0
German,3/10/2017,2
German,3/10/2018,596
German,3/10/2019,144
German,3/11/2016,0
German,3/11/2017,3
German,3/11/2018,498
German,3/11/2019,152
German,3/12/2016,2
German,3/12/2017,1
German,3/12/2018,604
German,3/12/2019,495
German,3/13/2016,2
German,3/13/2017,1
German,3/13/2018,880
German,3/13/2019,375
German,3/14/2016,1
German,3/14/2017,0
German,3/14/2018,814
German,3/14/2019,159
German,3/15/2016,3
German,3/15/2017,0
German,3/15/2018,369
German,3/15/2019,179
German,3/16/2016,1
German,3/16/2017,1
German,3/16/2018,467
German,3/16/2019,130
German,3/17/2016,1
German,3/17/2017,0
German,3/17/2018,383
German,3/17/2019,170
German,3/18/2016,1
German,3/18/2017,0
German,3/18/2018,338
German,3/18/2019,69
German,3/19/2016,0
German,3/19/2017,0
German,3/19/2018,297
German,3/19/2019,103
German,3/2/2016,0
German,3/2/2017,2
German,3/2/2018,522
German,3/2/2019,154
German,3/20/2016,0
German,3/20/2017,1
German,3/20/2018,364
German,3/20/2019,113
German,3/21/2016,4
German,3/21/2017,0
German,3/21/2018,273
German,3/21/2019,145
German,3/22/2016,0
German,3/22/2017,3
German,3/22/2018,336
German,3/22/2019,98
German,3/23/2016,3
German,3/23/2017,2
German,3/23/2018,323
German,3/23/2019,70
German,3/24/2016,0
German,3/24/2017,2
German,3/24/2018,280
German,3/24/2019,56
German,3/25/2016,1
German,3/25/2017,1
German,3/25/2018,429
German,3/25/2019,93
German,3/26/2016,0
German,3/26/2017,0
German,3/26/2018,281
German,3/26/2019,83
German,3/27/2016,0
German,3/27/2017,0
German,3/27/2018,290
German,3/27/2019,173
German,3/28/2016,2
German,3/28/2017,0
German,3/28/2018,234
German,3/28/2019,169
German,3/29/2016,1
German,3/29/2017,2
German,3/29/2018,334
German,3/29/2019,81
German,3/3/2016,0
German,3/3/2017,0
German,3/3/2018,523
German,3/3/2019,244
German,3/30/2016,1
German,3/30/2017,1
German,3/30/2018,264
German,3/30/2019,65
German,3/31/2016,2
German,3/31/2017,0
German,3/31/2018,393
German,3/31/2019,91
German,3/4/2016,0
German,3/4/2017,0
German,3/4/2018,422
German,3/4/2019,274
German,3/5/2016,1
German,3/5/2017,1
German,3/5/2018,1003
German,3/5/2019,210
German,3/6/2016,3
German,3/6/2017,2
German,3/6/2018,758
German,3/6/2019,146
German,3/7/2016,1
German,3/7/2017,1
German,3/7/2018,902
German,3/7/2019,142
German,3/8/2016,1
German,3/8/2017,2
German,3/8/2018,2094
German,3/8/2019,229
German,3/9/2016,0
German,3/9/2017,1
German,3/9/2018,806
German,3/9/2019,98
German,4/1/2016,3
German,4/1/2017,2
German,4/1/2018,275
German,4/1/2019,195
German,4/10/2016,0
German,4/10/2017,1
German,4/10/2018,294
German,4/10/2019,119
German,4/11/2016,0
German,4/11/2017,0
German,4/11/2018,367
German,4/11/2019,111
German,4/12/2016,1
German,4/12/2017,1
German,4/12/2018,325
German,4/12/2019,105
German,4/13/2016,2
German,4/13/2017,0
German,4/13/2018,341
German,4/13/2019,155
German,4/14/2016,0
German,4/14/2017,2
German,4/14/2018,238
German,4/14/2019,170
German,4/15/2016,0
German,4/15/2017,4
German,4/15/2018,218
German,4/15/2019,99
German,4/16/2016,1
German,4/16/2017,0
German,4/16/2018,289
German,4/16/2019,104
German,4/17/2016,1
German,4/17/2017,1
German,4/17/2018,279
German,4/17/2019,118
German,4/18/2016,2
German,4/18/2017,1
German,4/18/2018,247
German,4/18/2019,72
German,4/19/2016,3
German,4/19/2017,1
German,4/19/2018,259
German,4/19/2019,79
German,4/2/2016,1
German,4/2/2017,0
German,4/2/2018,203
German,4/2/2019,185
German,4/20/2016,0
German,4/20/2017,1
German,4/20/2018,259
German,4/20/2019,41
German,4/21/2016,0
German,4/21/2017,0
German,4/21/2018,269
German,4/21/2019,51
German,4/22/2016,0
German,4/22/2017,0
German,4/22/2018,257
German,4/22/2019,71
German,4/23/2016,1
German,4/23/2017,1
German,4/23/2018,186
German,4/23/2019,75
German,4/24/2016,2
German,4/24/2017,0
German,4/24/2018,176
German,4/24/2019,61
German,4/25/2016,2
German,4/25/2017,0
German,4/25/2018,274
German,4/25/2019,97
German,4/26/2016,0
German,4/26/2017,7
German,4/26/2018,406
German,4/26/2019,50
German,4/27/2016,1
German,4/27/2017,1
German,4/27/2018,516
German,4/27/2019,66
German,4/28/2016,0
German,4/28/2017,0
German,4/28/2018,547
German,4/28/2019,67
German,4/29/2016,3
German,4/29/2017,1
German,4/29/2018,465
German,4/29/2019,115
German,4/3/2016,6
German,4/3/2017,2
German,4/3/2018,164
German,4/3/2019,118
German,4/30/2016,0
German,4/30/2017,2
German,4/30/2018,892
German,4/30/2019,86
German,4/4/2016,0
German,4/4/2017,0
German,4/4/2018,215
German,4/4/2019,124
German,4/5/2016,2
German,4/5/2017,0
German,4/5/2018,487
German,4/5/2019,297
German,4/6/2016,0
German,4/6/2017,0
German,4/6/2018,390
German,4/6/2019,191
German,4/7/2016,0
German,4/7/2017,3
German,4/7/2018,731
German,4/7/2019,109
German,4/8/2016,1
German,4/8/2017,0
German,4/8/2018,333
German,4/8/2019,82
German,4/9/2016,2
German,4/9/2017,1
German,4/9/2018,313
German,4/9/2019,105
German,5/1/2016,2
German,5/1/2017,0
German,5/1/2018,485
German,5/1/2019,66
German,5/10/2016,8
German,5/10/2017,2
German,5/10/2018,366
German,5/10/2019,76
German,5/11/2016,12
German,5/11/2017,0
German,5/11/2018,328
German,5/11/2019,60
German,5/12/2016,8
German,5/12/2017,0
German,5/12/2018,403
German,5/12/2019,63
German,5/13/2016,11
German,5/13/2017,3
German,5/13/2018,261
German,5/13/2019,121
German,5/14/2016,10
German,5/14/2017,0
German,5/14/2018,202
German,5/14/2019,76
German,5/15/2016,9
German,5/15/2017,2
German,5/15/2018,188
German,5/15/2019,84
German,5/16/2016,4
German,5/16/2017,0
German,5/16/2018,206
German,5/16/2019,81
German,5/17/2016,2
German,5/17/2017,0
German,5/17/2018,240
German,5/17/2019,88
German,5/18/2016,1
German,5/18/2017,1
German,5/18/2018,158
German,5/18/2019,104
German,5/19/2016,4
German,5/19/2017,0
German,5/19/2018,150
German,5/19/2019,119
German,5/2/2016,6
German,5/2/2017,0
German,5/2/2018,350
German,5/2/2019,59
German,5/20/2016,3
German,5/20/2017,1
German,5/20/2018,229
German,5/20/2019,131
German,5/21/2016,4
German,5/21/2017,1
German,5/21/2018,225
German,5/21/2019,94
German,5/22/2016,4
German,5/22/2017,0
German,5/22/2018,154
German,5/22/2019,61
German,5/23/2016,3
German,5/23/2017,1
German,5/23/2018,194
German,5/23/2019,167
German,5/24/2016,4
German,5/24/2017,0
German,5/24/2018,300
German,5/24/2019,173
German,5/25/2016,5
German,5/25/2017,0
German,5/25/2018,778
German,5/25/2019,94
German,5/26/2016,1
German,5/26/2017,0
German,5/26/2018,266
German,5/26/2019,84
German,5/27/2016,1
German,5/27/2017,1
German,5/27/2018,196
German,5/27/2019,88
German,5/28/2016,1
German,5/28/2017,0
German,5/28/2018,326
German,5/28/2019,79
German,5/29/2016,3
German,5/29/2017,2
German,5/29/2018,249
German,5/29/2019,160
German,5/3/2016,1
German,5/3/2017,2
German,5/3/2018,336
German,5/3/2019,61
German,5/30/2016,3
German,5/30/2017,0
German,5/30/2018,399
German,5/30/2019,136
German,5/31/2016,3
German,5/31/2017,2
German,5/31/2018,210
German,5/31/2019,124
German,5/4/2016,0
German,5/4/2017,2
German,5/4/2018,426
German,5/4/2019,62
German,5/5/2016,5
German,5/5/2017,0
German,5/5/2018,128
German,5/5/2019,86
German,5/6/2016,10
German,5/6/2017,0
German,5/6/2018,204
German,5/6/2019,89
German,5/7/2016,10
German,5/7/2017,0
German,5/7/2018,212
German,5/7/2019,85
German,5/8/2016,3
German,5/8/2017,0
German,5/8/2018,378
German,5/8/2019,105
German,5/9/2016,6
German,5/9/2017,0
German,5/9/2018,308
German,5/9/2019,87
German,6/1/2016,3
German,6/1/2017,2
German,6/1/2018,202
German,6/1/2019,68
German,6/10/2016,2
German,6/10/2017,0
German,6/10/2018,267
German,6/10/2019,146
German,6/11/2016,2
German,6/11/2017,1
German,6/11/2018,265
German,6/11/2019,138
German,6/12/2016,4
German,6/12/2017,0
German,6/12/2018,310
German,6/12/2019,145
German,6/13/2016,3
German,6/13/2017,0
German,6/13/2018,169
German,6/13/2019,95
German,6/14/2016,13
German,6/14/2017,1
German,6/14/2018,249
German,6/14/2019,94
German,6/15/2016,2
German,6/15/2017,0
German,6/15/2018,170
German,6/15/2019,67
German,6/16/2016,2
German,6/16/2017,0
German,6/16/2018,240
German,6/16/2019,70
German,6/17/2016,4
German,6/17/2017,0
German,6/17/2018,186
German,6/17/2019,86
German,6/18/2016,5
German,6/18/2017,0
German,6/18/2018,226
German,6/18/2019,84
German,6/19/2016,4
German,6/19/2017,0
German,6/19/2018,239
German,6/19/2019,90
German,6/2/2016,1
German,6/2/2017,0
German,6/2/2018,142
German,6/2/2019,107
German,6/20/2016,0
German,6/20/2017,0
German,6/20/2018,191
German,6/20/2019,82
German,6/21/2016,3
German,6/21/2017,0
German,6/21/2018,159
German,6/21/2019,83
German,6/22/2016,3
German,6/22/2017,2
German,6/22/2018,165
German,6/22/2019,157
German,6/23/2016,2
German,6/23/2017,0
German,6/23/2018,249
German,6/23/2019,115
German,6/24/2016,2
German,6/24/2017,1
German,6/24/2018,243
German,6/24/2019,140
German,6/25/2016,2
German,6/25/2017,1
German,6/25/2018,163
German,6/25/2019,110
German,6/26/2016,1
German,6/26/2017,0
German,6/26/2018,160
German,6/26/2019,76
German,6/27/2016,1
German,6/27/2017,0
German,6/27/2018,184
German,6/27/2019,95
German,6/28/2016,3
German,6/28/2017,1
German,6/28/2018,373
German,6/28/2019,126
German,6/29/2016,1
German,6/29/2017,1
German,6/29/2018,247
German,6/29/2019,51
German,6/3/2016,3
German,6/3/2017,0
German,6/3/2018,172
German,6/3/2019,307
German,6/30/2016,1
German,6/30/2017,1
German,6/30/2018,256
German,6/30/2019,104
German,6/4/2016,2
German,6/4/2017,1
German,6/4/2018,242
German,6/4/2019,166
German,6/5/2016,4
German,6/5/2017,0
German,6/5/2018,231
German,6/5/2019,120
German,6/6/2016,0
German,6/6/2017,1
German,6/6/2018,308
German,6/6/2019,128
German,6/7/2016,7
German,6/7/2017,0
German,6/7/2018,320
German,6/7/2019,446
German,6/8/2016,2
German,6/8/2017,1
German,6/8/2018,241
German,6/8/2019,173
German,6/9/2016,1
German,6/9/2017,0
German,6/9/2018,231
German,6/9/2019,97
German,7/1/2016,4
German,7/1/2017,1
German,7/1/2018,252
German,7/1/2019,140
German,7/10/2016,1
German,7/10/2017,1
German,7/10/2018,175
German,7/10/2019,212
German,7/11/2016,5
German,7/11/2017,1
German,7/11/2018,251
German,7/11/2019,137
German,7/12/2016,1
German,7/12/2017,0
German,7/12/2018,244
German,7/12/2019,133
German,7/13/2016,1
German,7/13/2017,1
German,7/13/2018,234
German,7/13/2019,95
German,7/14/2016,0
German,7/14/2017,0
German,7/14/2018,313
German,7/14/2019,73
German,7/15/2016,0
German,7/15/2017,0
German,7/15/2018,139
German,7/15/2019,133
German,7/16/2016,0
German,7/16/2017,3
German,7/16/2018,112
German,7/16/2019,99
German,7/17/2016,4
German,7/17/2017,1
German,7/17/2018,117
German,7/17/2019,74
German,7/18/2016,1
German,7/18/2017,0
German,7/18/2018,102
German,7/18/2019,187
German,7/19/2016,0
German,7/19/2017,3
German,7/19/2018,135
German,7/19/2019,76
German,7/2/2016,3
German,7/2/2017,0
German,7/2/2018,132
German,7/2/2019,232
German,7/20/2016,1
German,7/20/2017,2
German,7/20/2018,163
German,7/20/2019,104
German,7/21/2016,0
German,7/21/2017,0
German,7/21/2018,97
German,7/21/2019,106
German,7/22/2016,0
German,7/22/2017,0
German,7/22/2018,80
German,7/22/2019,82
German,7/23/2016,2
German,7/23/2017,0
German,7/23/2018,152
German,7/23/2019,83
German,7/24/2016,3
German,7/24/2017,2
German,7/24/2018,126
German,7/24/2019,156
German,7/25/2016,2
German,7/25/2017,1
German,7/25/2018,107
German,7/25/2019,96
German,7/26/2016,0
German,7/26/2017,1
German,7/26/2018,226
German,7/26/2019,74
German,7/27/2016,1
German,7/27/2017,0
German,7/27/2018,469
German,7/27/2019,63
German,7/28/2016,1
German,7/28/2017,1
German,7/28/2018,448
German,7/28/2019,96
German,7/29/2016,1
German,7/29/2017,0
German,7/29/2018,466
German,7/29/2019,105
German,7/3/2016,3
German,7/3/2017,0
German,7/3/2018,329
German,7/3/2019,117
German,7/30/2016,0
German,7/30/2017,0
German,7/30/2018,326
German,7/30/2019,133
German,7/31/2016,0
German,7/31/2017,0
German,7/31/2018,333
German,7/31/2019,145
German,7/4/2016,2
German,7/4/2017,1
German,7/4/2018,194
German,7/4/2019,124
German,7/5/2016,6
German,7/5/2017,0
German,7/5/2018,183
German,7/5/2019,131
German,7/6/2016,2
German,7/6/2017,0
German,7/6/2018,404
German,7/6/2019,174
German,7/7/2016,1
German,7/7/2017,3
German,7/7/2018,202
German,7/7/2019,177
German,7/8/2016,0
German,7/8/2017,0
German,7/8/2018,155
German,7/8/2019,181
German,7/9/2016,2
German,7/9/2017,2
German,7/9/2018,263
German,7/9/2019,284
German,8/1/2016,0
German,8/1/2017,0
German,8/1/2018,222
German,8/1/2019,83
German,8/10/2016,2
German,8/10/2017,0
